,Africa East,Africa West,Albania,Algeria,Arab countries,Argentina,Armenia,Australia,Austria,Azerbaijan,Bangladesh,Belgium,Belarus,Bosnia,Brazil,Burkina Faso,Bulgaria,Canada,China,Chile,Colombia,Croatia,Czech Rep,Denmark,Dominican Rep,Egypt,Estonia,Ethiopia,Finland,France,Great Britain,Georgia,Germany,Greece,Hong Kong,Hungary,Iceland,Indonesia,India,Iran,Ireland,Iraq,Italy,Jordan,Japan,Korea South,Latvia,Lithuania,Luxembourg,Macedonia Rep,Malaysia,Mexico,Malta,Montenegro,Moldova,Morocco,Netherlands,Nigeria,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Romania,Russia,South Africa,El Salvador,Saudi Arabia,Serbia,Singapore,Slovak Rep,Slovenia,Spain,Sweden,Switzerland,Taiwan,Tanzania,Thailand,Trinidad and Tobago,Turkey,Ukraine,Uruguay,U.S.A.,Venezuela,Vietnam,Zambia
Japan,4.313664030527936,5.123881601693341,2.8607259946694272,4.569839390993586,3.967552828285962,3.6760903028621215,3.439155731675536,4.567570105284891,2.931662206299673,3.3251119580264215,3.7128203653386853,2.7279879690966196,4.732288757449391,3.225207615855484,3.3890238412904186,4.367928810026371,3.4949728004464826,4.302127794920577,3.7957725591617675,4.658473330485075,4.326576390607273,3.505223520850212,2.4943161039334627,6.328407335546658,4.238973126657646,5.066715956732329,4.136397847765122,4.328766059024419,4.798590978899419,3.3168862189296346,4.215322972760015,3.4009938329856317,2.420448674981192,2.850266728329677,4.092266520565537,2.1267714873813177,6.078964581781655,3.9924107606282226,3.818640115795564,4.48195209767671,4.483853983204446,4.322078822996052,2.4094421413826255,4.471499980467863,0.0,3.416149825593716,5.253754562048693,4.582039806706253,3.057171519846761,3.4603175036001073,4.792243805264156,4.178984652554759,3.3639270344017507,3.362490199675833,3.8374264537777614,4.151076019042555,5.279556090010497,5.049971040887778,5.831718842974484,4.473703519523506,3.8752076902153862,4.166979046903362,4.305907862674208,2.8980312551278335,4.436798486268458,5.414801304736436,3.898373146077524,3.8981421565661534,3.75296117278738,4.810599728580606,3.9351424073567154,3.744359920522026,4.967868639007449,3.0700405613272186,4.630762385795148,3.3702894107795385,6.325542515400532,2.778893761125478,3.2292171841676653,4.410881708414793,4.456301611153383,4.63666190461853,3.3557979520021815,4.359447298737045,4.12853701257961,4.493630627412778,4.636311258451973,4.592523013734175,4.36681640381543
Korea South,3.2932568162702784,4.689428530429162,3.2940591117183122,3.355206134355542,3.645195713793451,3.9868020504523094,2.1324007874954085,5.4118858825226654,4.317561839234121,2.1909418756429995,2.850698912410349,3.0329510074550696,2.634745455053656,2.3063621215391583,2.938045108510832,3.47470804610188,1.5858163947989747,4.684609627768042,3.1722721354428196,3.415404104520055,4.57323018147401,1.9967105879334759,2.4238517907326758,5.544116549509324,4.549747478623626,4.469172501252102,2.610104510835363,4.227426997487576,3.9727223140480787,2.9404458710117694,5.100291051606147,2.746700070793108,3.140700374046836,2.8508950445221592,3.3102852739978434,4.254164987309272,5.216238507857671,2.5675111487383666,3.444687267398036,3.9534158153402204,5.302241422497595,3.7763966448382345,3.522084947442599,3.7242876673704415,3.416149825593716,0.0,3.4190519204594167,2.664416275967052,2.9732967713240983,2.4006317329327582,4.133592721049935,4.802559802001323,3.3532638000616295,1.8872565427458419,2.042159054243503,3.9798668511002417,4.175840387792455,4.886994590637771,4.601015649462202,5.133599776800301,2.630866059824727,3.228238676505957,4.271542560297122,3.49509095977902,3.13643860300509,5.623633042567996,2.580912004897837,2.112619687616582,3.8337677890413304,4.287735737406906,3.3489797759962,2.421646025172595,3.9407189150189716,4.539399905628221,2.6238084365349135,2.6958073642120803,5.113768350241262,3.8316804488218437,1.2401210583230575,3.275273958237698,3.1008264859598063,4.653884262939775,2.594037693980026,2.545131312494105,3.4102478712798074,5.337776147341978,5.178569624580212,3.179386447936317,3.4733589733302797
Latvia,3.4074985440602976,5.109759437800833,4.889393302903436,3.513227404935757,3.9285726661505134,4.215383641352535,4.019118870026977,4.450684729895603,4.776595169217259,3.7464580522424007,3.8933177006081894,3.648520016804038,3.1561976870543598,3.7993707351704953,3.7152812939445345,3.959599280824143,2.935038127972841,3.7485467490417013,4.556782928328909,3.9615865211447665,5.668180780718019,3.0186163241727018,2.8891404870026687,3.685679065428432,4.672050810532643,4.7550781629313645,1.371886683993306,5.1089907703765975,2.5910534395592744,2.903539973039406,4.356778616526635,4.073437592851119,3.4229584711697756,4.061036983188413,3.847087099819636,4.531774252157814,3.1217420511498615,3.825071875652023,3.4900669391059824,3.499648554693763,4.639240845522522,4.703228822172036,3.506643700495413,4.111872321934891,5.253754562048693,3.4190519204594167,0.0,0.9056666623062986,3.0016934727834825,3.5941104550318355,4.7862256075131135,5.925870146586983,3.683402033282959,3.800089286705765,3.683415539148645,3.755814037152885,2.539880640462489,5.968188399354064,2.49202525326957,4.318604094141871,3.5181472674575285,4.064096887903986,4.823032225800158,3.841335995928041,3.515209861077129,5.5259835950887615,3.6794452911270152,3.508068002944345,4.520043918244045,5.145869014307003,3.332487247172479,3.7812744958802273,4.492379026793735,5.8114260535645155,3.1619661416428624,2.8529899728976336,3.4081869451140143,4.117720991940281,3.6485087673546395,3.4737722210301425,3.4597195176281272,5.205440737203911,3.4066946251901333,3.1008255789366523,3.79487227068978,4.361177912132372,6.473999764779651,3.5805893768698276,3.236393531757206
Lithuania,3.2425881679480817,5.014880903277817,4.420679210116805,3.4702307648208017,3.811477660450403,4.043063544233857,3.589715063573603,4.4514263637486735,4.27958900708514,3.350171236839527,3.5485628545247305,3.233334369644738,2.9872732174525956,3.405020170553842,3.423746861644542,3.754636133718601,2.463688480600103,3.6889888690020523,3.9931520403063443,3.825975333177451,5.409313404042501,2.6557551565686013,2.3721961573527994,3.8871921046343094,4.525291462350219,4.67073785266375,0.6531879953969677,4.855618098761319,2.6581229174052488,2.672449610015287,4.174682887474608,3.70717406243911,2.820246912940188,3.685348602195893,3.444254419960592,4.1404158239326225,3.493648623574302,3.4020125360444733,3.2432532614744636,3.5015853846880454,4.50821364629592,4.554532951595897,3.1311762906774736,3.9919944495285447,4.582039806706253,2.664416275967052,0.9056666623062986,0.0,2.5721512333091803,3.274591313819292,4.594602787504937,5.66155087376628,3.4486364814444768,3.333437541928616,3.308532268050972,3.7311855210236424,2.613909412444231,5.729280389149743,2.844088267512922,4.206291164990243,3.1072445520694743,3.8577722788904993,4.640533201947638,3.6164308767112345,3.421092960484538,5.493160367758007,3.426721985011865,3.144577348263384,4.1697739695919465,4.976249671769793,3.2158799118374652,3.4788748058098524,4.122818707216961,5.343208058492631,3.0187091345776484,2.6013850280272033,3.584915459029921,3.6257766780808285,2.9199750131524835,3.310807517198278,3.295886866840123,4.976471576128325,3.105686841279315,2.8604098347337747,3.67683336887321,4.344671087852007,6.188825876552465,3.2700644782840933,3.128801265941941
Luxembourg,2.5835074019757944,3.621643332735761,3.7427674820800605,3.1538139924526876,2.9377378136982633,2.1603157541438405,3.3069804045449707,2.554725199677748,2.1665566366220426,3.1208712383445967,3.189769636711589,1.9448358407859072,3.911411069328248,2.7742549622623667,1.9286867084730062,3.4178396058685827,2.79288512917365,1.863524531532185,3.7438981911544786,2.8378083868509387,3.5629986823654476,2.3645139214549546,1.534807857941277,3.4112537512476853,2.9957125565861635,4.414683185988883,2.2555355404612474,3.634401286770709,1.8168586315756725,1.7106931781053993,2.3911205652274794,2.8655664043356706,1.4490459253089343,2.223965166189457,3.312906649632576,2.601595146621288,3.066382576800691,3.035272903708827,2.763946912660914,2.5910694311963502,2.6658502821321726,4.143243008417562,1.8190551131533477,3.1079966128738254,3.057171519846761,2.9732967713240983,3.0016934727834825,2.5721512333091803,0.0,2.8776123853775895,3.769601752803638,3.627806148386889,1.6745999596322667,3.34242461250579,3.5347997546986663,2.9605057328743536,2.36272047558301,4.1850134446955245,2.8230934753028296,2.2321844052144137,3.3176240021772316,2.9538959889584753,3.6407403573419796,2.4889067814586334,3.086916382168544,3.757326557881471,3.390777736690776,3.534614694380751,2.435457541154053,3.442495676188376,2.081198549989783,3.216686292104735,3.8051667654456782,4.334467938936481,2.909883221170967,1.5217049116258705,3.3615021040737973,1.445080472725752,2.4362760465113817,2.8007122143457,2.6993574669361147,3.1834034971686194,1.9599421423824819,3.700779077961431,2.610183481504973,2.511667421857605,4.222491678042591,3.1489964161775106,2.388492343924205
Macedonia Rep,2.501115213056856,3.465617911615756,2.324293420502769,1.9150910377622792,1.9668236213700927,2.9861734481194895,1.158665654940569,4.498091295313521,4.572520129578091,0.8611114954854107,1.9272451928460914,2.410606033356296,1.8971512402087563,0.5436570363304983,1.7464933058321142,2.671517674056962,1.418780568577151,3.998592197756995,3.2722877890777395,2.6346231843775914,3.5339164458346697,0.9992319888059025,2.0471516412389454,5.442177008012169,3.377005164626158,3.3586832547204097,3.2202175724043736,3.2705797327176365,3.670284734962518,1.8250415974269016,4.630252282806631,2.0020340723713566,3.4323816449698765,1.9820155607558358,3.155425758520205,3.6496002130174117,4.769241157606485,2.227107615373985,2.461025910073048,2.8651959807947156,4.75285739053514,1.9807463422858473,2.918848145830308,2.563331064836594,3.4603175036001073,2.4006317329327582,3.5941104550318355,3.274591313819292,2.8776123853775895,0.0,2.836845691185651,3.484415500170556,2.426171061001355,1.0533272836740963,1.0989582691996393,2.4893821749297578,4.128337715596825,3.8768949449819146,4.360682616723456,4.7036896181296575,2.74571014970913,2.313129519324375,2.7361721568382418,2.036550416762971,2.230667527950916,4.3941819319648205,0.9210298851274735,1.2123880382123475,3.398337586668427,3.3353278837731444,1.9472383675061966,0.8960912820829415,3.9210983132803845,3.589730406071315,1.957781610628717,1.8303565158640287,5.095246159859769,3.8444385324213344,2.4905440723295365,2.4109807794689635,2.3757419289133397,4.042291798843459,1.4908256623372633,1.8459370708124476,2.3074889385476776,4.450233706664029,4.023370792786434,2.9827090376955905,2.6675839344138983
Malaysia,2.1419693163729883,2.1718140938698203,3.0939611882797635,2.4003544437057758,2.251783613728896,3.648546625880882,3.041727675339343,4.347060080063247,5.117679932472106,3.0814746446562333,2.2514996429042626,4.216891829938414,4.178066725284786,2.840479672442112,2.46304968534832,2.5402088030719363,3.509899557143577,3.8764644823913867,2.76771085787993,3.2511447014546317,3.222807985564202,2.820984346057666,3.553353580012318,4.962551386858328,2.328458048892861,3.098327580653056,4.406134870738449,2.406863849464458,4.023758521042572,3.5893131668731617,4.342422800820376,3.1097066978792856,4.414629619970464,3.6244119621790447,2.5486270139183715,4.822023814104106,4.855588406503302,1.804351699826735,2.0895244681403757,2.7845266027328446,4.199414167848541,3.380572229076439,4.164123678882656,2.362442289464266,4.792243805264156,4.133592721049935,4.7862256075131135,4.594602787504937,3.769601752803638,2.836845691185651,0.0,3.190873423163196,3.841782073858667,3.37101453982972,3.5409861267657234,2.9008267975604203,4.543173969282522,2.4710247175452396,4.543919753884557,4.598186159034908,3.749471044074155,3.1307172752990944,1.28799180432518,3.719222333311037,3.792457263234435,2.853600338418145,3.109379253149128,3.746204982345598,2.6901931881867203,3.634928333186234,2.1755871246258907,3.0456310745274555,2.302079692431087,3.6279113817097906,3.3213385330138374,3.410822915642849,4.741593508464806,4.247058613792006,3.408881154048908,1.912129964820247,2.4587920141783197,3.200584731292192,2.9059066668612044,4.245254923068086,3.6084491993308063,4.231996862603845,3.3128697339947903,1.9934928298892947,2.310002230847623
Mexico,3.3813414626680105,2.14745456536494,4.040420313743143,3.463524189834904,3.0047375342270906,2.4237350562839732,3.7375924872697355,3.857859116219319,4.238750962944967,3.809343806836976,3.777287962193106,3.797177105905596,5.230562728802744,3.300676644223786,2.2896263865708573,3.9397209807176825,4.369459469739649,3.7728493866042196,4.831964959831708,2.7673369198838373,1.3011205925706957,3.5587369752098668,4.012209692342567,5.5459848887362915,2.7489563388310594,4.475131801677007,5.470151020524157,2.855871985527294,4.207711055124983,3.6028382900070652,4.3932614683329545,3.1925803732145313,4.546086639835365,2.7000676854901675,4.668796849500281,4.386415980972352,5.09824595574316,3.7256073502148306,4.00695518926565,3.3392882968854884,4.066199329051409,3.779204744623597,4.187472577075224,2.9340752522618034,4.178984652554759,4.802559802001323,5.925870146586983,5.66155087376628,3.627806148386889,3.484415500170556,3.190873423163196,0.0,2.7850407071688674,4.199062249302925,4.351126194878474,3.494635633620162,4.991926067999712,2.0215488530672356,5.086547580089434,4.084101782410154,4.789816424042629,2.8905878236402764,3.0845516984670045,3.4321748890450388,3.705276612705426,2.556646907326571,3.923751780652436,4.6144703390161474,2.724878717197945,1.9373213923934747,2.7795190027638634,3.6001581135507075,4.752907606782466,4.569859222915415,3.6849500774352513,3.3000542725170887,5.450658292114224,3.9347378237230815,4.053110962592042,3.466664768253192,3.2586620940295687,2.4175869056260866,2.7734205369509968,5.2153484714959015,2.8680358586171266,3.9634838433474004,0.9346209503205356,4.270498226084596,3.432566988120719
Malta,2.850892887342387,3.2528220369736127,3.851402536503996,2.8288122462292447,2.64861730649575,1.4825350550519556,3.0234124616489173,2.969684181031331,3.1146925059195367,2.8466247089602095,3.3754135857552967,1.7675018525854294,3.619450159485433,2.3408075169380784,1.4954786432733633,3.607454570184797,2.8598744697810363,2.61364112223042,4.586217044696236,2.084079082182262,2.884715274533784,2.2376776841574357,2.2214179865074177,4.314281502225479,3.154257194975447,4.4163163402796615,3.3585646555329385,3.595031117961536,2.426076577013159,1.3990396903997517,3.461782921797913,2.594167647483337,2.8123155298447218,1.4058752312673748,4.196578326761147,3.0225164209483704,3.4702145527176658,3.455866562752292,3.3875692268105917,2.6187729258401724,3.5255210573152067,3.438096346478693,2.457626094654447,2.858193943509947,3.3639270344017507,3.3532638000616295,3.683402033282959,3.4486364814444768,1.6745999596322667,2.426171061001355,3.841782073858667,2.7850407071688674,0.0,3.153739300994267,3.19250477402834,2.785549326555866,3.0984788748573084,3.8491841232744077,3.365088822758882,3.0294727962281365,3.720288164990836,2.3561782135602365,3.658827172995666,2.007581718248571,2.3667051972148023,3.653176594427998,2.943357681922873,3.241352417236415,2.9105699956087365,2.396443523980597,1.9248922118843679,2.69810912912283,4.730184842236575,4.679166213299275,2.3699029905560467,1.165610880330177,4.1414452480601875,2.7016502288209168,3.035405401324136,3.0391483495652527,2.6526086674176796,3.1827458020901744,1.4142364894963417,3.4946502491869125,1.5543048374327812,3.073693561609078,3.5379303373330897,3.876364473017492,2.739590501821046
Montenegro,2.940753360576856,4.1613616820474615,2.0829145337092987,2.447423202993471,2.567456709311237,3.636059658502885,0.7888676994968064,5.240375248652031,4.831331917002349,0.6265183987429909,1.9266800027634432,2.9230852701546546,1.8640462007871563,1.2303996479958705,2.478711690055904,2.781019001230409,1.0621885920397318,4.698812508544383,3.0535451946544976,3.254640881802635,4.098773007442307,1.3580018531940081,2.2632032075547914,6.028685886748769,3.9605811809975395,3.445588279395584,3.2568302660817103,3.5841108358643616,4.27236303661788,2.5555491585822243,5.218806852453076,2.096401131151402,3.599802132400262,2.400216486550831,3.1063172182364087,3.903208039091216,5.470996118088824,2.3087151257730594,2.79774647174054,3.453391590491597,5.322403466548873,2.1719273479236993,3.239738575760782,3.0543859309199703,3.362490199675833,1.8872565427458419,3.800089286705765,3.333437541928616,3.34242461250579,1.0533272836740963,3.37101453982972,4.199062249302925,3.153739300994267,0.0,0.5800700383457233,3.017409206686773,4.726621077750665,4.390496997099872,4.9534523688181995,5.331583922320402,2.3789752761290623,2.7181868302239303,3.2320274338232737,2.521004355579709,2.588176282567664,5.177449502468984,1.0267839986316862,0.939730386836275,3.8069488632632074,4.000804684473017,2.7619964787890647,1.0699316519229467,4.062603415264462,3.6167312934094973,2.43227859858067,2.4322266647245434,5.695288593983,4.2353510325103905,2.3484650118865646,2.8284757477053843,2.819555553255086,4.568281379801196,2.1259484661978854,1.7865248110194063,2.9356088588270617,5.171884661271315,4.618194183963599,3.1436075078590817,3.1809547374578777
Moldova,3.0233916796299085,4.211903297106908,2.569745663234718,2.345381088201029,2.6615270320472915,3.720972592705335,0.9815712068805839,5.410220138485961,5.145632197942942,0.849730528189109,2.1829399361632436,3.094805807047409,1.479430426574645,1.3857206130493478,2.596156339625802,2.9043628287446106,1.101838808442007,4.863611970544617,3.4921181044177594,3.1223817369747406,4.218965364108436,1.386775923461523,2.5598137207981386,6.0593136264498595,4.172181545678858,3.523554844849222,3.3410939058967624,3.779497734174101,4.26952909464572,2.6108811150301348,5.486397538373243,2.2290917923788407,3.9374445703362166,2.516296151980108,3.4324090513052354,4.255623499559794,5.400745622871154,2.540865723390925,3.0784296182615947,3.490178077077743,5.565620274632122,2.0977244850489076,3.542835226337375,3.080168531871234,3.8374264537777614,2.042159054243503,3.683415539148645,3.308532268050972,3.5347997546986663,1.0989582691996393,3.5409861267657234,4.351126194878474,3.19250477402834,0.5800700383457233,0.0,3.087349724450474,4.711473663945066,4.5259103362133315,4.8689041880509105,5.518248254024719,2.535249221629186,2.664680895554351,3.4650630722440185,2.683472083934715,2.3573042300247216,5.303187295643428,0.8532499876287942,0.7064733287252568,4.0617999733632,3.941671305693036,2.827483056588026,0.9477108087921693,4.337769188662035,4.125045916631725,2.154031311731292,2.455239420346814,5.678036994718204,4.564698701001922,2.6067122008798354,2.906126363642454,2.7970615228717457,4.718824074944291,2.1729463218355263,1.541984144090977,2.818591655202051,5.362726851060574,4.782738089707182,3.327240889740413,3.258662528584563
Morocco,1.662332297357601,2.7348143302449026,2.8053802660385943,1.4544366534336504,0.8113756640472446,2.1218761567373456,2.622559962441725,3.3388991633092147,4.118080371779567,2.430698479509214,1.903002003672935,3.6283509001898593,3.787236496230261,2.8343253310706418,2.030131710907887,1.6180102053696501,2.6532623978728425,3.130376527701418,3.8000430825409297,2.7925376579258403,3.051474136727372,2.1572531785799907,2.507242999778306,4.597683448591269,1.843489990074723,1.907372098778309,3.5266814968475333,2.135265290301788,3.026900675861931,2.721815736816055,3.9318619654894587,1.9054840792199275,3.6052287560471887,2.3722162023891302,2.858356001595691,3.333526619009265,4.054214543877326,2.7308048538348415,2.0584805094077665,1.141648324161383,3.409014564276825,2.148464913971197,2.7444632080138582,1.4622679806470833,4.151076019042555,3.9798668511002417,3.755814037152885,3.7311855210236424,2.9605057328743536,2.4893821749297578,2.9008267975604203,3.494635633620162,2.785549326555866,3.017409206686773,3.087349724450474,0.0,4.262404927037742,3.3991821154749218,3.7310249468579517,3.7290231704817285,2.448069530896996,2.004554850716199,2.05307132579233,1.771299224423376,2.1933909823517213,3.2490792899068044,2.3269199189130894,3.414131496418326,2.5775970859336583,3.3799030199160716,1.6152499073392221,2.3517953797558606,3.9917017821194487,4.047181909123323,2.8607842921928723,2.056171251197111,4.8091015607424,3.823065616536454,3.756432496077857,1.7540016150554698,1.9579400205790696,3.0490102357507345,1.9778012060872205,3.7636801539642137,2.1880764795690055,3.3383311667059523,3.842538344358056,2.8887279509067327,1.639008588005073
Netherlands,3.5793647233438977,4.428067555107969,5.568255662143829,4.068665230874534,4.2692545647738696,3.749830980957359,4.799713375877299,3.2432770529204067,4.0444979501185765,4.597912491639045,4.624732292002791,3.295494624401347,4.407581742577396,4.074761101576692,3.399224872271341,4.694112191333809,4.089179075568111,2.461074244244004,4.9783574972985924,3.591400656002965,5.015808037026326,3.64202785731412,3.3549023287643673,2.185654801259909,4.300049634514798,5.659592845947111,2.70001061550279,5.122638971756819,1.6787758486509772,2.826694252950462,3.071588922432956,4.587613021109104,3.2759916288441038,4.102946513280811,4.452780379491116,4.604197468636766,1.697994960874503,4.127989538488605,3.886194856128476,3.58630908517723,3.6205058555422944,5.546008804220253,3.7006825722216865,4.2708312422125685,5.279556090010497,4.175840387792455,2.539880640462489,2.613909412444231,2.36272047558301,4.128337715596825,4.543173969282522,4.991926067999712,3.0984788748573084,4.726621077750665,4.711473663945066,4.262404927037742,0.0,5.32319718860283,1.6073401301492127,2.9249765943553747,4.795931845910807,4.277709179923232,4.860961112750957,4.277327359538065,4.1641014432236245,4.390637986650661,4.626134623207653,4.528832352571072,3.9580341832575763,4.398571637009286,3.10786207266292,4.537107591752287,4.3369022641391295,6.0092686684047,3.4687982018446237,2.9881273314771355,1.5169532125372445,3.140520315895242,3.7206754170386436,3.728251161826523,3.6195454200679706,4.3789087723415205,3.4599123796066484,4.3319606635569174,3.800429200383343,3.1902040065601325,5.596964188774498,3.8439125463509725,3.279815520184968
Nigeria,2.7369054846739327,1.2135200247135667,4.070664400030819,3.0844828150571795,2.881029278293963,3.0804404418269193,3.7475872580949425,4.487714876663686,4.834788667522414,3.961619510557675,3.2951170502265654,4.93771836689379,5.522199355537246,3.8348372266340753,2.6927069739521605,3.1254270008593963,4.420898996660142,4.234918847757191,4.32918383849943,2.81379097579099,1.4606084594031847,3.6504155287779803,4.473967833215867,5.371795782619448,2.3092368193945005,3.590288903596611,5.539971032377179,1.7924213962455244,4.340295010458336,4.448055138243688,4.885341637873552,3.0552581147811164,5.098392646401066,3.4270744268908393,3.9694130651348747,5.280244476171589,5.254013316444718,3.059670980099934,3.741778015434288,3.004045073594505,4.214665036415168,3.8276382394505792,4.899719762360713,2.274665170265669,5.049971040887778,4.886994590637771,5.968188399354064,5.729280389149743,4.1850134446955245,3.8768949449819146,2.4710247175452396,2.0215488530672356,3.8491841232744077,4.390496997099872,4.5259103362133315,3.3991821154749218,5.32319718860283,0.0,5.043852536583498,4.567766982762461,4.328361971262336,2.711132568628968,2.549348700883039,4.167012110590512,3.775216326467906,2.216431342682669,4.023661664939189,4.950230989479509,2.2417958023288467,2.4072763192180857,2.9158044539729486,3.7223779998803974,3.8650912565763167,4.915049692868224,3.709706878220467,3.8107973061014992,5.359962420745061,4.613194352163364,4.038527781557499,2.749760578597503,2.675352956630989,1.7674242164302816,3.159651043783508,5.625105899508551,3.3112011664805983,4.538345722660573,1.5018179424075782,3.4041725163115415,2.910806648678048
Norway,3.1122492352527753,4.023314762704158,5.687548172717174,3.604549792187353,3.928362303234672,3.4630290057215687,4.84290424931782,3.196998063304678,4.30358669648037,4.676300278363044,4.446186915861233,4.1498056949311675,4.7128184016744745,4.475327848040608,3.457313148467187,4.159394865610878,4.1497865824118225,2.554730350145571,5.274601196700804,3.293848680314963,4.774373647619864,3.682259716908387,3.7058646347776274,1.632023502615594,3.9019469350831644,4.9793374204251135,2.9682130400006823,4.656018366393311,1.117664851582616,3.348763877554903,3.4932376851508575,4.318270123143184,3.8811588381503435,4.130882991717929,4.369397227508071,4.921352533810733,0.8679956718493811,4.147242969148345,3.8835729179243597,2.8782765619210555,3.4220998048752893,5.264356165685199,4.028123650239835,3.702019733381701,5.831718842974484,4.601015649462202,2.49202525326957,2.844088267512922,2.8230934753028296,4.360682616723456,4.543919753884557,5.086547580089434,3.365088822758882,4.9534523688181995,4.8689041880509105,3.7310249468579517,1.6073401301492127,5.043852536583498,0.0,2.9437022558812362,4.423879498801559,3.8376619883789655,4.688360479145831,4.261857725502344,3.69260563207554,4.034700904310543,4.584170835456138,4.865974605354275,3.7428346648668236,4.195631877967787,2.9935108181936902,4.507947968555149,4.489277664193493,6.461090675086851,3.333685577168886,3.006574066656627,1.6074548623499947,3.8166745712702257,4.207705810657938,3.3090025761617228,3.1366365134224394,3.946807262548582,3.452293403641883,4.743570769642953,3.4751175520026503,3.219251586241345,5.554341245865986,3.7097141009555927,2.7659633625068496
New Zealand,3.553559735489319,3.917969012655025,5.189667954006855,4.358966072273469,3.93882961303014,2.7247012385364875,5.148006401369331,1.075831676853392,2.2837476509263666,4.972835485714118,4.5998136607379125,3.6992606995915476,5.868976753073893,4.647005984808873,3.3169298323591163,4.4661450656443025,4.7822604698451325,0.9543055519300883,5.074446499740022,3.970438105681522,4.019008936935218,4.2194062479942325,3.407168872071804,2.6267293060034853,3.056745242881861,5.233917430632136,3.8741211615587505,4.226913005167262,2.176479034687014,3.4335843455874637,1.3580410823415578,4.324266924637281,2.854968900405116,3.7754506004579897,4.401398278394266,3.359333304031639,2.6945922830122977,4.481623163274543,3.8012018524340974,3.120924709795391,1.1407163982423751,5.520580730326227,3.013352606781304,3.960284993416789,4.473703519523506,5.133599776800301,4.318604094141871,4.206291164990243,2.2321844052144137,4.7036896181296575,4.598186159034908,4.084101782410154,3.0294727962281365,5.331583922320402,5.518248254024719,3.7290231704817285,2.9249765943553747,4.567766982762461,2.9437022558812362,0.0,4.820338178696541,4.174550902892658,4.346934829974565,3.7676244686732905,4.500309240366225,3.1805336735648675,5.149163328603858,5.566347193195768,2.84226065858323,4.186698957074432,3.160980766989235,4.992771025747449,4.616596027343255,5.369003626718421,4.539214798769582,3.2269813304870762,3.212393542560407,2.0642756830001385,4.401231430941408,3.832104554610618,3.8483731826546803,3.1443621210957966,3.5925214688946694,5.688018873549876,3.8201794110952587,1.1375274916144984,4.564079088810103,4.241988660023108,3.1995729334776297
Pakistan,2.265686917112608,4.069862856057564,2.5659539012629624,2.3626062825530108,2.476978856972441,3.425696411193549,2.0707075715309062,4.910697210683988,4.26861958265188,2.090689706989669,1.625169377499226,4.090497077528488,3.4899634664392387,3.049901788763505,2.910453888882324,1.604819602945029,1.7140490062269653,4.3944112639081325,3.04967098813524,3.452949357277919,4.1120992951208155,2.050331332761397,2.4931903926059444,5.320416005420951,3.37849293322675,2.3019640226142504,2.8756315307327607,2.855782006646038,3.7797189698460087,3.4751838857015738,4.936559200230338,1.7444503348841822,3.483864182355077,2.8113365926512057,2.281630978197058,3.889609291116065,5.079708960534116,2.32680331965338,2.595739491439144,2.680230301038435,4.5538188109500535,2.752062641368977,3.2573090571043406,2.516808529778565,3.8752076902153862,2.630866059824727,3.5181472674575285,3.1072445520694743,3.3176240021772316,2.74571014970913,3.749471044074155,4.789816424042629,3.720288164990836,2.3789752761290623,2.535249221629186,2.448069530896996,4.795931845910807,4.328361971262336,4.423879498801559,4.820338178696541,0.0,2.4933369572914312,3.2621355455459216,2.8395745135741954,2.518313384785464,4.941608412754619,2.2912069665203507,3.0039819583823437,3.1399407645029767,4.340079906565823,2.9516718254663408,2.290623912477894,3.7744982205789372,4.318212933367704,2.999019880071993,2.6717916160692394,5.397321617755179,4.194094782785466,2.8272487972869724,2.277151013452258,2.367175703190659,3.9561205620880346,2.559875778033555,3.470736077975199,3.0988057508110862,4.849787315835077,4.971165663820913,2.616565091718177,2.488400241563928
Peru,1.7469732779303206,2.2982157280991453,3.304115918639576,1.4455057830655638,1.7226314861208922,1.8396256342156299,2.0869041763692273,4.147822248213082,4.12472386980561,2.2114171304057706,2.210328368714323,3.615174222832322,3.6264007090868953,2.5188717886377168,1.5327290481265772,2.0087325612997917,2.3652025523687596,3.7501614557483522,4.129401706619661,1.2993705799315511,2.122609446886642,1.7562575239548,2.933926587008132,4.866372486474811,2.5925970113815002,2.7107899640008366,3.8052082102649742,2.0646200796916725,3.083033714689755,2.887280730351386,4.688569451526909,1.0927763898276008,3.957836201227081,1.5797776250391544,3.4736383640282216,4.161695409814912,4.270787480371863,2.516466936330559,3.1142669513555084,1.8073031672153763,4.154404046807111,2.2178523667179975,3.571159392166223,1.1634403270364022,4.166979046903362,3.228238676505957,4.064096887903986,3.8577722788904993,2.9538959889584753,2.313129519324375,3.1307172752990944,2.8905878236402764,2.3561782135602365,2.7181868302239303,2.664680895554351,2.004554850716199,4.277709179923232,2.711132568628968,3.8376619883789655,4.174550902892658,2.4933369572914312,0.0,2.8529423303261523,2.473582715889437,1.119403537061538,3.476090097291209,2.1407915188432645,3.1659768664813583,2.4067165463674924,1.9441637950032915,1.8816005656654808,1.8057075596345935,4.2169861913002595,4.877732313576543,1.7161030021805146,1.83980005215849,4.809970531044463,4.053888709076513,2.9790908785422427,1.8690265736627985,1.2080819900117405,2.485321475676399,1.2927698692057934,3.7471485250543104,1.0922273343457223,4.231401806096632,3.1091802475969015,3.0341132692095094,1.946696395207085
